product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,category_level_1,category_level_2,category_level_3,category_level_4,category_level_5,brand,is_branded,word_count,feature_count,specification_density,log_price,log_actual_price,popularity_score,price_premium,price_ratio,category_price_index,category_discount_index
Camlin Elegante Fountain Pen - Black/Blue/Red,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|FountainPens",225.0,225.0,0,4.1,4798.0,Handcrafted with Gold plated nib|Brass Cap Chrome body|Elegant design,OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",Camlin,0,9,3,0.3333329629633745,5.420534999272286,5.420534999272286,8.476162841858246,0.0,0.9999999555555575,1.2640448728064677,0.0
"CARECASE® Optical Bay 2nd Hard Drive Caddy, 9.5 mm CD/DVD Drive Slot for SSD and HDD",Computers&Accessories|Accessories&Peripherals|HardDriveAccessories|Caddies,199.0,799.0,75,4.1,7333.0,"Compatible 4 Channels switch help to improve the compatibility.You can try to move "" A""""B""""C""""D"" if your Laptop can not read HDD.|Compatible with: 2.5""/9.5mm SATA HDD or SSD, Hard drive NOT include.100% Brand New 9.5 mm-thick caddy|Fully integrated into laptop, no cables/PSU/software driver need.Fast & Reliable connection in laptop, just as the primary HDD Make NTFS hard drive if you are using it as a New in Disk management|Supports 99% Laptops with 9.5mm size DVD Writers. Please email or call us if you have query regarding to compatibility with your Laptop|Replace with your current panel 2nd Hard Drive Bay for Laptops 9.5MM, SATA to SATA Add a second hard drive to your laptop, enlarge storage space Replace your current 9.5mm optical drive.",Computers&Accessories,Accessories&Peripherals,HardDriveAccessories,Caddies,Unknown,CARECASE®,0,122,22,0.18032785407148735,5.298317366548036,6.684611727667927,8.900276348631271,600.0,0.24906132354115992,0.5702005567277778,1.3882643611801757
"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1799.0,3999.0,55,4.6,245.0,"64"" Tall Cell Phone Tripods with 7 section adjustable telescopic poles, the phone selfie stick tripod stand is tall enough, can be adjusted from 12in to 64in. Therefore, this selfie stick for iPhone can capture a wider landscape with different Height|3 in 1 Design with Stable Base : Can be used as extendable Tripod for phone and camera as Phone Floor Stand. This Selfie Stick for iPhone can be quickly switched between the table tripod and selfie stick mode. Is compatible with gopro and Camera|360° Rotatable Selfie Stick Bluetooth : The mount of the tripod stand can freely rotate 360°, which can be quickly ratoted the screen horizontally and vertically , and the mount arm can be 190°flipped to shoot pictures at various angles.|Compact Size and Travel Friendly : After Being folded , the long selfie stick is just 12 Inches. So it can be easily packed in your bag, or Backpack without taking up more space. Perfecet choice for Travelling, Hiking and Camping. Very Sturdy Design|Large ABS reinforced non-slip Stable tripod-The tripod is very stable when it is mounted with phone or camera standing on desktop or ground,because it has non-slip silicone pads at the bottom of each foot and the lets have additional support|1/4 Screw Widely Compatible-The selfie stick comes with both a phone mount and a 1/4 screw,can be used at the same time.The 1/4 screw can be connected with Gopro digital camera and ring light.|The phone mount is compatible with most smartphones , support 360 degree rotation vertical and horizontal shooting , better for live stream , photo and video shooting , makeup , youtube watching",Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,SelfieSticks,WeCool,0,270,31,0.11481481056241444,7.495541943884256,8.294049640102028,5.5053315359323625,2200.0,0.44986246449146666,1.2859185040320336,1.0820614268535642
"Canon E4570 All-in-One Wi-Fi Ink Efficient Colour Printer with FAX/ADF/Duplex Printing (Black)- Smart Speaker Compatible, Standard","Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters",8349.0,9625.0,13,3.8,3652.0,"Printer Type- Ink Efficient, Functionality - All-in-One (Print, Scan, Copy, Fax); Printer Output - Color; Connectivity - Wi-Fi, Wi-fi Direct, USB, Canon Selphy App; Scanner Resolution - 600 x 1200dpi; Apple Airprint - Yes|OS Compatibility - Windows 10 / 8.1 / 7 SP1 (operation can only be guaranteed on a PC with a pre-installed Windows 7 or later) macOS v10.13.6 ~ 11.0 Chrome OS; Duplex - Auto; Enlarge/reduce option - No; Mobile connectivity - Yes|Maximum Print Speed (color) - 4.4 ppm, Maximum Print Speed (Monochrome) - 8.8 ppm; Print cost Monochrome - 1.8; Print cost color - 4.5; Maximum Print Resolution - 4800 X 1200 dpi|Max paper thickness -64 to 275 GSM; Smart Speaker compatible; Power wattage of printer - OFF: 0.3W, Standby (scanning lamp is off) (USB connection to PC): 0.8 W, Copying (USB connection to PC): 7W|Ideal usage - Home and Small Office, Regular usage (200 prints per month); Included Components - Printer, Power cord, 1set of PG47 & CL57s ink cartridge, user manual, installation CD, USB cable|Print yield is based on the consumption data from the succeeding ink cartridge and not the first ink cartridge. Yield will be low if printing photos. Compatible Ink Cartridge - PG-47 (Black), CL-57s (Color) Print Yield - 400 prints (Black and White), 180 prints (Color) As per ISO/IEC 19752, ISO/IEC 19798;Use only original Canon Ink Cartridge. Using counterfeit ink will harm your printer and render the warranty void|Paper size (A4, A5, B5, LTR, LGL, Envelope (#10, DL), 10.16 x 15.24 cm (4 x 6in), 12.7 x 17.78 cm (5 x 7in), 20.32x 25.40 cm (8 x 10in) [Custom size] Width: 101.6 - 215.9 mm Length: 152.4 - 676 mm)",Computers&Accessories,"Printers,Inks&Accessories",Printers,InkjetPrinters,Unknown,Canon,0,278,57,0.2050359638476272,9.030016817844901,9.172223049863055,8.203304026795282,1276.0,0.867428570527347,23.92263541768953,0.24063248927123046
"Crucial P3 500GB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT500P3SSD8",Computers&Accessories|Components|InternalSolidStateDrives,3307.0,6100.0,46,4.3,2515.0,Impressive read/ write speeds up to 3500/3000MB/s|Spacious storage up to 4TB|Solid Gen3 performance. Micron Advanced 3D NAND. NVMe PCIe 3.0 M.2 (2280).|Performs up to 45% better than the previous generation⁴|Dynamic write acceleration. Multistep data integrity algorithm.,Computers&Accessories,Components,InternalSolidStateDrives,Unknown,Unknown,Crucial,0,36,12,0.3333332407407664,8.104099056143582,8.716207971151853,7.830425617820331,2793.0,0.542131146652244,9.475644427631966,0.8514688081905077
"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325.0,1299.0,75,4.2,10576.0,"Fast Charge & Data Sync: Fast charge& data transfer USB A to USB C, conforming to the USB Type C Specification version 1.1, 56kilohm, which ensure a safe charging at 4.8A Maximum. Charging and syncing 2 in 1, data transfer speed up to 480Mbps.|Extreme Durability: Over 10000 bending tests,This type c cable is far more durable than the same price, Premium nylon braided type c cable adds additional durability and tangle free.|Convenient Design:The light and space-saving 1M USB Type C cable, it’s perfect for your Home, the office desk, always keep your space tidy, super easy to carry and convenient for traveling, making your life more convenient.|Wide Compatibility: This USB A to USB C Charger Cable compatible with Samsung Galaxy S10e S10 S10 plus S9 S9 plus S8 S8 plus, Note 10 Note 10 plus Note9 note8, a40 a50 a70 a80 A3 A5 2017, Sony Xperia XZ3 XZ2 Premium XA2 XA1,XZ1, Moto G6 G6 plus G7 G7 power G7 play G7 plus Z Z2 Z3 X4, LG G8 G7 G6 G5 V40 V35 V30 V20, Googel Pixel 2 xl, HTC 10 U11.|Premium Service: Wayona promise you the reliable guarantee for your top rated USB C charger cords rope, and 24/7 customer service for our every client, please do not hesitate to reach us.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Wayona,0,213,34,0.15962440565143635,5.786897381366708,7.170119543449628,9.266437111328052,974.0,0.250192453809142,0.9312320650076773,1.3882643611801757
HP v222w 64GB USB 2.0 Pen Drive (Silver),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,449.0,1300.0,65,4.2,4959.0,"The high gloss durable metal finish of the HP v222w makes for a perfect complement to ultrabooks.|Approximate the length of a quarter and the included key-fob makes it perfect for on-the âgo storing!|Offers a sleek and slim way to store and share your music, photos, files and more.|For product related query contact brand customer support for faster resolution",Computers&Accessories,ExternalDevices&DataStorage,PenDrives,Unknown,Unknown,HP,0,58,8,0.13793101070154987,6.1092475827643655,7.170888478512505,8.509161019718974,851.0,0.3453846127278107,1.2865329144259912,1.2031624463561523
"Duracell Ultra Alkaline D Battery, 2 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,380.0,400.0,5,4.4,2111.0,"Long Lasting Power Guaranteed|Our best battery, suited for everyday devices with extra performance for high drain devices|Duralock technology keeps unused Duracell batteries fresh and powered for up to 10 years in ambient storage|Available in AAA, AA, C, D and 9V sizes",Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,Unknown,Unknown,Duracell,0,41,8,0.19512190362880397,5.942799375126701,5.993961427306569,7.655390644826152,20.0,0.9499999762500007,0.27162258562099656,0.0983692206230513
BESTOR® LCD Writing Tablet/pad 12 inches | Electronic Writing Scribble Board for Kids | Kids Learning Toy | Portable Ruff for LCD Paperless Memo Digital Tablet Notepad E-Writer/Writing/Drawing Pad Home/School/Office (Black),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",499.0,1399.0,64,3.9,1462.0,"BESTOR 12-inch size Graphic Tablets for drawing, you can also carry it around everywhere. Furthermore, the child-safe material construction of this device makes it ideal for school, office, or car. Even, you can use this notepad as a message board for elderly people.|Compact and light design can be easily put into backpack and take it to anywhere. It can keep children quiet and busy when they are in home, car, airplane or in restaurant. Small size allows kids to put in the backpack or schoolbags.|[Advanced Technology]:This E-Writing Board adopt the newest LCD pressure-sensitive technology, LCD writing surface creates lines of different thickness based on how hard you push - just like paper and pen,this version of screen has been widely praised.|[Lock & Erase Button]:Writing pad come with feature lock and un-lock, so that child can not remove anything.Erase your image or words with only touch of a button, convenient for kids drawing, making notes lists drafts doing the math and business etc.|[Environmentally friendly and a money saver]:you don't need to waste money on papers, pencils or erasers anymore, one writing tablet can repeat 100, 000 times. The inside Battery can be used at least 9 months which means Super low energy consumption.",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",GraphicTablets,Unknown,BESTOR®,0,202,31,0.15346533893735945,6.214608098422191,7.24422751560335,7.288244401020124,900.0,0.35668334269704544,1.4297993859656337,1.18465225487375
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories|Laptops|TraditionalLaptops,37247.0,59890.0,38,4.0,323.0,"Processor: 11th Gen Intel Core i3-1115G4 | Speed: 3.0 GHz (Base) - 4.1 GHz (Max) | 2 Cores | 4 Threads | 6MB Cache|Display: 15.6"" FHD (1920x1080)| TN Technology | 220Nits Brightness | Anti Glare || Memory: 8GB RAM DDR4-2666 | Upgradable Up to 12GB || Storage: 512 GB SSD|OS and Software: Windows 11 Home 64 | Office Home and Student 2021 | Xbox GamePass Ultimate 3-month subscription*|Graphics: Integrated Intel UHD Graphics || Design: 1.99 cm Thin and 1.7 kg Light|Battery Life: 45Wh Battery | Upto 7 Hours | Rapid Charge (Up to 80% in 1 Hour) || Ports: 2x USB-A 3.2 Gen 1 | 1x USB-A 2.0 |1x Headphone / microphone combo jack (3.5mm) | 1x HDMI 1.4 |1x 4-in-1 media reader (MMC, SD, SDHC, SDXC)|Camera (Built in): HD 720p | Fixed Focus | Privacy Shutter | Integrated Dual Array Microphone|Smart Learning Features : Lenovo Aware | Whisper Voice | Eye Care",Computers&Accessories,Laptops,TraditionalLaptops,Unknown,Unknown,LG,0,153,48,0.3137254696911458,10.52535353109111,11.000281522397454,5.780743515792329,22643.0,0.6219235263613418,106.7249253087414,0.7033872763312891
boAt BassHeads 900 On-Ear Wired Headphones with Mic (White),"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",849.0,2490.0,66,4.2,91188.0,"Enjoy powerful, dynamic sound with punchy bass and clear, natural vocals with the responsive 40mm Neodymium drivers, balanced sound for a complete listening experience|Its sleek, lightweight and compact design makes portability extremely convenient|The on-ear headphones with swivel earcups offers flexible wearing and a comfortable fit for everyone|Easy to carry, easy to store headphones are engineered for music on the go|The tangle-resistant cable with 3.5mm audio jack comes with a built-in mic and control for calls and playback|1 year warranty from the date of purchase",Electronics,"Headphones,Earbuds&Accessories",Headphones,On-Ear,Unknown,boAt,1,84,12,0.14285712585034216,6.745236349484363,7.820439515262181,11.420689554752878,1641.0,0.34096385405235397,0.6068620399795422,1.298473712224277
"Zebronics Astra 10 Portable Wireless BT v5.0 Speaker, 10W RMS Power, 15* Hours Backup, 2.25"" Drive Size, up to 6.4"" Mobile Holder Support, Carry Handle, USB, mSD, AUX Input and FM Radio with Antenna",Electronics|HomeAudio|Speakers|OutdoorSpeakers,799.0,1999.0,60,3.7,418.0,"Wireless Portable Speaker with Mobile Holder|Easy to Carry handle|Supporting Bluetooth, USB, AUX & Micro SD Card|Adjustable FM Antenna|Media/ Volume Control, Call Function|Built-in rechargeable battery|Mobile Holder supports upto 16.25cm size phones",Electronics,HomeAudio,Speakers,OutdoorSpeakers,Unknown,Zebronics,0,30,11,0.3666665444444852,6.684611727667927,7.600902459542082,6.037870919922137,1200.0,0.3996998479254635,0.5711222260820427,1.1804306474766155
